"idCompra"	"fechaRecepcion"	"idDetRecepcion"	"idProveedor"	"sociedad"	"OC"	"HES"	"TipoDocumento"	"descripcion"	"cantidad"	"costoUnitario"	"subtotal"	"idMoneda"	"CPago"
"3071"	"16/2/2025 15:02:52"	"8848"	"100019"	"1"	"COM-BDG-003071"	"HES-TPL-003016"	"WE"	"MAIZ ASGROW 7573 CON PONCHO 50,000 SEMILLAS"	"35"	"3465"	"121275"	"MXN"	"DAY-12"
"3071"	"16/2/2025 15:00:41"	"8845"	"100019"	"1"	"COM-BDG-003071"	"HES-TPL-003015"	"WE"	"MAIZ ASGROW A7573 ACCELERON 50,000 SEMILLAS"	"35"	"3635"	"127225"	"MXN"	"DAY-12"
"3071"	"16/2/2025 15:00:41"	"8846"	"100019"	"1"	"COM-BDG-003071"	"HES-TPL-003015"	"WE"	"MAIZ ASGROW 7573 CON PONCHO 50,000 SEMILLAS"	"35"	"3465"	"121275"	"MXN"	"DAY-12"
"3070"	"16/2/2025 14:49:23"	"8842"	"100049"	"1"	"COM-BDG-003070"	"HES-TPL-003013"	"WE"	"YARAMILA HYDRAN 1X50"	"5"	"690.48"	"3452.4"	"MXN"	"DAY-7"
"3070"	"16/2/2025 14:49:23"	"8843"	"100049"	"1"	"COM-BDG-003070"	"HES-TPL-003013"	"WE"	"YARABELA NITROMAG 1X50KL"	"10"	"461.48"	"4614.8"	"MXN"	"DAY-7"
"3069"	"16/2/2025 13:26:25"	"8841"	"100011"	"1"	"COM-BDG-003069"	"HES-TPL-003012"	"WE"	"MONOCROTOFOS SIFATEC 12X950 ML"	"24"	"250"	"6000"	"MXN"	"DAY-10"
"3069"	"16/2/2025 13:24:18"	"8840"	"100011"	"1"	"COM-BDG-003069"	"HES-TPL-003011"	"WE"	"MONOCROTOFOS SIFATEC 12X950 ML"	"156"	"250"	"39000"	"MXN"	"DAY-10"
"3069"	"16/2/2025 13:22:33"	"8839"	"100011"	"1"	"COM-BDG-003069"	"HES-TPL-003010"	"WE"	"MONOCROTOFOS SIFATEC 12X950 ML"	"2220"	"250"	"555000"	"MXN"	"DAY-10"
"3067"	"13/2/2025 15:08:49"	"8834"	"100148"	"1"	"COM-BDG-003067"	"HES-TPL-003009"	"WE"	"ALLY 60 XP 10 GRS"	"8"	"75"	"600"	"MXN"	"DAY-9"
"3067"	"13/2/2025 15:08:49"	"8835"	"100148"	"1"	"COM-BDG-003067"	"HES-TPL-003009"	"WE"	"BONUS 12X1 LT"	"3"	"231"	"693"	"MXN"	"DAY-9"
"3067"	"13/2/2025 15:08:49"	"8836"	"100148"	"1"	"COM-BDG-003067"	"HES-TPL-003009"	"WE"	"BORAL 12X1 LT"	"5"	"1007"	"5035"	"MXN"	"DAY-9"
"3067"	"13/2/2025 15:08:49"	"8837"	"100148"	"1"	"COM-BDG-003067"	"HES-TPL-003009"	"WE"	"ACADIAN 12X1 LT"	"6"	"365"	"2190"	"MXN"	"DAY-9"
"3067"	"13/2/2025 15:08:49"	"8838"	"100148"	"1"	"COM-BDG-003067"	"HES-TPL-003009"	"WE"	"ANTORCHA 4X5 LT"	"12"	"300"	"3600"	"MXN"	"DAY-9"
"3067"	"13/2/2025 14:25:08"	"8826"	"100148"	"1"	"COM-BDG-003067"	"HES-TPL-003007"	"WE"	"ALLY 60 XP 10 GRS"	"18"	"75"	"1350"	"MXN"	"DAY-9"
"3067"	"13/2/2025 14:25:08"	"8827"	"100148"	"1"	"COM-BDG-003067"	"HES-TPL-003007"	"WE"	"BONUS 12X1 LT"	"13"	"231"	"3003"	"MXN"	"DAY-9"
"3067"	"13/2/2025 14:25:08"	"8828"	"100148"	"1"	"COM-BDG-003067"	"HES-TPL-003007"	"WE"	"ANTORCHA 4X5 LT"	"12"	"300"	"3600"	"MXN"	"DAY-9"
"3067"	"13/2/2025 14:25:08"	"8829"	"100148"	"1"	"COM-BDG-003067"	"HES-TPL-003007"	"WE"	"BORAL 12X1 LT"	"20"	"1007"	"20140"	"MXN"	"DAY-9"
"3067"	"13/2/2025 14:25:08"	"8830"	"100148"	"1"	"COM-BDG-003067"	"HES-TPL-003007"	"WE"	"ACADIAN 12X1 LT"	"6"	"365"	"2190"	"MXN"	"DAY-9"
"3066"	"7/2/2025 09:38:35"	"8821"	"100035"	"1"	"COM-AMY-003066"	"HES-ANE-003004"	"WE"	"LANNATE 100X100 GRAMOS"	"40"	"60"	"2400"	"MXN"	"DAY-15"
"3066"	"7/2/2025 09:38:35"	"8822"	"100035"	"1"	"COM-AMY-003066"	"HES-ANE-003004"	"WE"	"COLOSO 12X1 LT"	"20"	"192.15"	"3843"	"MXN"	"DAY-15"
"3066"	"7/2/2025 09:38:35"	"8823"	"100035"	"1"	"COM-AMY-003066"	"HES-ANE-003004"	"WE"	"PEXT 12X950 ML"	"100"	"310.3"	"31030"	"MXN"	"DAY-15"
"3066"	"7/2/2025 09:32:23"	"8818"	"100035"	"1"	"COM-AMY-003066"	"HES-ANE-003003"	"WE"	"LANNATE 100X100 GRAMOS"	"60"	"60"	"3600"	"MXN"	"DAY-15"
"3066"	"7/2/2025 09:32:23"	"8819"	"100035"	"1"	"COM-AMY-003066"	"HES-ANE-003003"	"WE"	"COLOSO 12X1 LT"	"80"	"192.15"	"15372"	"MXN"	"DAY-15"
"3064"	"2/2/2025 14:17:57"	"8817"	"100035"	"1"	"COM-TPL-003064"	"HES-TPL-003002"	"WE"	"ALICANTE 12X950 ML"	"20"	"180"	"3600"	"MXN"	"DAY-30"
"3064"	"2/2/2025 14:10:58"	"8816"	"100035"	"1"	"COM-TPL-003064"	"HES-TPL-003001"	"WE"	"ALICANTE 12X950 ML"	"80"	"180"	"14400"	"MXN"	"DAY-30"
"3046"	"22/1/2025 13:38:41"	"8811"	"100102"	"1"	"COM-TPL-003046"	"HES-TPL-002999"	"WE"	"ACADIAN 12X1 LT"	"80"	"365"	"29200"	"MXN"	"DAY-10"
"3046"	"22/1/2025 13:18:09"	"8810"	"100102"	"1"	"COM-TPL-003046"	"HES-TPL-002998"	"WE"	"ABAKRONE 12X1 LT"	"50"	"418.7"	"20935"	"MXN"	"DAY-10"
"3050"	"22/1/2025 11:55:29"	"8807"	"100065"	"1"	"COM-BDG-003050"	"HES-CNT-002996"	"WE"	"ABAKRONE 12X1 LT"	"10"	"418.7"	"4187"	"MXN"	"DAY-15"
"3050"	"22/1/2025 11:50:26"	"8806"	"100065"	"1"	"COM-BDG-003050"	"HES-CNT-002995"	"WE"	"ABAKRONE 12X1 LT"	"40"	"418.7"	"16748"	"MXN"	"DAY-15"
"3039"	"4/1/2025 18:49:44"	"8797"	"100123"	"1"	"COM-AMY-003039"	"HES-AMY-002990"	"WE"	"DRAGOPAX  15X950 ML"	"500"	"153.7"	"76850"	"MXN"	"DAY-15"
"3039"	"4/1/2025 18:49:44"	"8798"	"100123"	"1"	"COM-AMY-003039"	"HES-AMY-002990"	"WE"	"EXODUS MAX 12X1LT"	"400"	"1580"	"632000"	"MXN"	"DAY-15"
"3039"	"4/1/2025 18:49:44"	"8799"	"100123"	"1"	"COM-AMY-003039"	"HES-AMY-002990"	"WE"	"FAENA FUERTE 10 LT"	"20"	"1820"	"36400"	"MXN"	"DAY-15"
"3039"	"4/1/2025 17:49:47"	"8795"	"100123"	"1"	"COM-AMY-003039"	"HES-AMY-002989"	"WE"	"FAENA CLASICO LT"	"380"	"166"	"63080"	"MXN"	"DAY-15"
"3039"	"4/1/2025 17:49:47"	"8796"	"100123"	"1"	"COM-AMY-003039"	"HES-AMY-002989"	"WE"	"FAENA FUERTE 10 LT"	"30"	"1820"	"54600"	"MXN"	"DAY-15"
"3037"	"4/1/2025 16:57:10"	"8789"	"100006"	"1"	"COM-BDG-003037"	"HES-TPL-002987"	"WE"	"ZAMPRO 10x1 LT"	"0"	"1792.45"	"0"	"MXN"	"DAY-15"
"3037"	"4/1/2025 16:57:10"	"8790"	"100006"	"1"	"COM-BDG-003037"	"HES-TPL-002987"	"WE"	"CERCOBIN 8X1 KL"	"80"	"570"	"45600"	"MXN"	"DAY-15"
"3037"	"4/1/2025 16:57:10"	"8791"	"100006"	"1"	"COM-BDG-003037"	"HES-TPL-002987"	"WE"	"FOLIN 0-40-40 20X1KLS"	"400"	"135"	"54000"	"MXN"	"DAY-15"
"3037"	"4/1/2025 16:57:10"	"8792"	"100006"	"1"	"COM-BDG-003037"	"HES-TPL-002987"	"WE"	"THIMET 7 KL"	"0"	"440.37"	"0"	"MXN"	"DAY-15"
"3038"	"4/1/2025 14:51:49"	"8788"	"100011"	"1"	"COM-BDG-003038"	"HES-TPL-002986"	"WE"	"CANDELA SUPER 12X950 ML"	"300"	"204"	"61200"	"MXN"	"DAY-5"
"3038"	"4/1/2025 14:49:53"	"8787"	"100011"	"1"	"COM-BDG-003038"	"HES-TPL-002985"	"WE"	"CANDELA SUPER 12X950 ML"	"60"	"204"	"12240"	"MXN"	"DAY-5"
"3036"	"4/1/2025 14:22:49"	"8785"	"100094"	"1"	"COM-BDG-003036"	"HES-TPL-002984"	"WE"	"SPORTAK 12x1 LT"	"120"	"1037.74"	"124528.8"	"MXN"	"DAY-7"
"3036"	"4/1/2025 14:22:49"	"8786"	"100094"	"1"	"COM-BDG-003036"	"HES-TPL-002984"	"WE"	"CORAGEN  20X100 ML"	"10"	"483"	"4830"	"MXN"	"DAY-7"
"3036"	"4/1/2025 14:18:04"	"8781"	"100094"	"1"	"COM-BDG-003036"	"HES-TPL-002982"	"WE"	"SPORTAK 12x1 LT"	"120"	"1037.74"	"124528.8"	"MXN"	"DAY-7"
"3036"	"4/1/2025 14:18:04"	"8782"	"100094"	"1"	"COM-BDG-003036"	"HES-TPL-002982"	"WE"	"CORAGEN  20X100 ML"	"15"	"483"	"7245"	"MXN"	"DAY-7"
"3031"	"3/1/2025 13:31:31"	"8777"	"100006"	"1"	"COM-BDG-003031"	"HES-TPL-002981"	"WE"	"ZAMPRO 10x1 LT"	"20"	"1792.45"	"35849"	"MXN"	"DAY-8"
"3031"	"3/1/2025 13:31:31"	"8778"	"100006"	"1"	"COM-BDG-003031"	"HES-TPL-002981"	"WE"	"CERCOBIN 8X1 KL"	"80"	"570"	"45600"	"MXN"	"DAY-8"
"3031"	"3/1/2025 13:31:31"	"8779"	"100006"	"1"	"COM-BDG-003031"	"HES-TPL-002981"	"WE"	"FOLIN 0-40-40 20X1KLS"	"400"	"135"	"54000"	"MXN"	"DAY-8"
"3031"	"3/1/2025 13:31:31"	"8780"	"100006"	"1"	"COM-BDG-003031"	"HES-TPL-002981"	"WE"	"THIMET 7 KL"	"30"	"440.37"	"13211.1"	"MXN"	"DAY-8"
"3033"	"3/1/2025 13:21:59"	"8776"	"100011"	"1"	"COM-BDG-003033"	"HES-TPL-002980"	"WE"	"CANDELA SUPER 12X950 ML"	"360"	"204"	"73440"	"MXN"	"DAY-7"
"3032"	"3/1/2025 13:18:47"	"8774"	"100094"	"1"	"COM-BDG-003032"	"HES-TPL-002979"	"WE"	"SPORTAK 12x1 LT"	"360"	"1037.74"	"373586.4"	"MXN"	"DAY-5"
"3032"	"3/1/2025 13:18:47"	"8775"	"100094"	"1"	"COM-BDG-003032"	"HES-TPL-002979"	"WE"	"CORAGEN  20X100 ML"	"40"	"483"	"19320"	"MXN"	"DAY-5"
"3030"	"3/1/2025 12:19:46"	"8773"	"100094"	"1"	"COM-BDG-003030"	"HES-TPL-002978"	"WE"	"CORAGEN  20X100 ML"	"40"	"483"	"19320"		"DAY-8"
"3030"	"3/1/2025 12:18:03"	"8771"	"100094"	"1"	"COM-BDG-003030"	"HES-TPL-002977"	"WE"	"SPORTAK 12x1 LT"	"360"	"1037.74"	"373586.4"		"DAY-8"
"3030"	"3/1/2025 12:18:03"	"8772"	"100094"	"1"	"COM-BDG-003030"	"HES-TPL-002977"	"WE"	"CORAGEN  20X100 ML"	"0"	"483"	"0"		"DAY-8"
"3026"	"30/12/2024 12:51:11"	"8765"	"100137"	"1"	"COM-EJD-003026"	"HES-EJD-002975"	"WE"	"ALGAK 12X1 LT"	"500"	"255.07"	"127535"		"DAY-8"
"3026"	"30/12/2024 12:51:11"	"8766"	"100137"	"1"	"COM-EJD-003026"	"HES-EJD-002975"	"WE"	"ASPERSORA PIRAÑA 15 LT"	"5"	"766"	"3830"		"DAY-8"
"3018"	"29/12/2024 17:38:03"	"8759"	"100145"	"1"	"COM-EJD-003018"	"HES-EJD-002972"	"WE"	"MICROFERTIL SOLUBLE  25 KL"	"600"	"472.5"	"283500"	"MXN"	"DAY-15"
"3018"	"29/12/2024 17:38:03"	"8760"	"100145"	"1"	"COM-EJD-003018"	"HES-EJD-002972"	"WE"	"ADIZIONE  1X20 KL"	"300"	"480"	"144000"	"MXN"	"DAY-15"
